Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1766848880.027331,75743,1,1
2,Payment,1766848880.052462,11312,2,1
2,Payment,1766848880.061303,12280,0,1
1,NewOrder,1766848880.063801,28521,2,1
2,Payment,1766848880.073608,11603,0,1
2,Payment,1766848880.080899,11221,3,1
1,NewOrder,1766848880.085235,31980,0,1
1,NewOrder,1766848880.092185,31376,3,1
2,Payment,1766848880.092345,17787,2,1
1,NewOrder,1766848880.103103,22660,1,1
2,Payment,1766848880.110159,9986,2,1
4,Delivery,1766848880.117237,71353,0,1
2,Payment,1766848880.120173,8827,2,1
1,NewOrder,1766848880.123583,37471,3,1
1,NewOrder,1766848880.125780,24857,1,1
2,Payment,1766848880.129026,16777,2,1
1,NewOrder,1766848880.145831,43607,2,1
2,Payment,1766848880.150679,13078,1,1
1,NewOrder,1766848880.161081,47922,3,1
1,NewOrder,1766848880.163785,45236,1,1
1,NewOrder,1766848880.188763,27635,0,1
2,Payment,1766848880.189465,13415,2,1
2,Payment,1766848880.202907,9153,2,1
4,Delivery,1766848880.209023,72198,3,1
2,Payment,1766848880.209043,9992,1,1
5,StockLevel,1766848880.212076,3877,2,1
1,NewOrder,1766848880.215979,16502,2,1
1,NewOrder,1766848880.216409,25923,0,1
1,NewOrder,1766848880.219078,32929,1,1
1,NewOrder,1766848880.232504,26777,2,1
2,Payment,1766848880.242355,14178,0,1
2,Payment,1766848880.252048,11386,1,1
1,NewOrder,1766848880.256557,24618,0,1
2,Payment,1766848880.259299,15201,2,1
1,NewOrder,1766848880.263462,39395,1,1
2,Payment,1766848880.274523,10476,2,1
2,Payment,1766848880.281198,19054,0,1
1,NewOrder,1766848880.281230,38255,3,1
2,Payment,1766848880.285017,14979,2,1
1,NewOrder,1766848880.300024,42360,2,1
2,Payment,1766848880.300282,13346,0,1
1,NewOrder,1766848880.302874,42604,1,1
1,NewOrder,1766848880.313674,34972,0,1
1,NewOrder,1766848880.319512,37897,3,1
1,NewOrder,1766848880.342406,27289,2,1
2,Payment,1766848880.345504,8953,1,1
1,NewOrder,1766848880.348687,26820,0,1
2,Payment,1766848880.354482,15296,1,1
2,Payment,1766848880.357422,18136,3,1
2,Payment,1766848880.369791,9045,2,1
1,NewOrder,1766848880.369799,23733,1,1
1,NewOrder,1766848880.375519,18013,0,1
1,NewOrder,1766848880.375593,21432,3,1
1,NewOrder,1766848880.378870,18152,2,1
1,NewOrder,1766848880.393558,16071,0,1
2,Payment,1766848880.393559,6997,1,1
1,NewOrder,1766848880.397037,19421,2,1
2,Payment,1766848880.397037,6690,3,1
4,Delivery,1766848880.400580,37760,1,1
2,Payment,1766848880.403761,9243,3,1
1,NewOrder,1766848880.409715,14473,0,1
2,Payment,1766848880.413033,7727,3,1
1,NewOrder,1766848880.416482,18314,2,1
2,Payment,1766848880.420838,10340,3,1
2,Payment,1766848880.424214,10530,0,1
1,NewOrder,1766848880.431205,25611,3,1
1,NewOrder,1766848880.434779,18741,0,1
1,NewOrder,1766848880.434823,25557,2,1
1,NewOrder,1766848880.438364,21956,1,1
1,NewOrder,1766848880.453558,21965,0,1
1,NewOrder,1766848880.456838,15399,3,1
2,Payment,1766848880.460340,8270,1,1
1,NewOrder,1766848880.460388,18621,2,1
1,NewOrder,1766848880.468641,18866,1,1
1,NewOrder,1766848880.472263,22332,3,1
1,NewOrder,1766848880.475556,22437,0,1
2,Payment,1766848880.479029,11941,2,1
1,NewOrder,1766848880.487531,17551,1,1
2,Payment,1766848880.490989,10542,2,1
5,StockLevel,1766848880.494605,2440,3,1
1,NewOrder,1766848880.497055,25347,3,1
4,Delivery,1766848880.498002,39834,0,1
2,Payment,1766848880.501562,8386,2,1
5,StockLevel,1766848880.505103,2479,1,1
2,Payment,1766848880.507607,7366,1,1
2,Payment,1766848880.509974,13058,2,1
2,Payment,1766848880.514998,11063,1,1
1,NewOrder,1766848880.522422,30377,3,1
1,NewOrder,1766848880.523044,23459,2,1
4,Delivery,1766848880.526085,35276,1,1
1,NewOrder,1766848880.537863,21104,0,1
3,OrderStatus,1766848880.546530,2798,2,1
2,Payment,1766848880.549341,10673,2,1
4,Delivery,1766848880.552815,34254,3,1
2,Payment,1766848880.558990,6066,0,1
4,Delivery,1766848880.560023,35050,2,1
1,NewOrder,1766848880.561405,19478,1,1
2,Payment,1766848880.565088,6817,0,1
1,NewOrder,1766848880.571944,18920,0,1
1,NewOrder,1766848880.580920,11216,1,1
2,Payment,1766848880.587099,6145,3,1
4,Delivery,1766848880.590887,35317,0,1
1,NewOrder,1766848880.592147,13477,1,1
2,Payment,1766848880.593264,6932,3,1
2,Payment,1766848880.595086,6313,2,1
1,NewOrder,1766848880.600217,19379,3,1
2,Payment,1766848880.601409,5420,2,1
1,NewOrder,1766848880.605652,16755,1,1
1,NewOrder,1766848880.606863,12796,2,1
1,NewOrder,1766848880.619616,21326,3,1
1,NewOrder,1766848880.619699,22670,2,1
4,Delivery,1766848880.622429,38908,1,1
1,NewOrder,1766848880.626231,16394,0,1
2,Payment,1766848880.640983,8115,3,1
1,NewOrder,1766848880.642399,20276,2,1
1,NewOrder,1766848880.642632,21406,0,1
2,Payment,1766848880.649128,8450,3,1
5,StockLevel,1766848880.657606,3612,3,1
3,OrderStatus,1766848880.661243,2351,3,1
1,NewOrder,1766848880.661369,17152,1,1
1,NewOrder,1766848880.662693,13471,2,1
1,NewOrder,1766848880.663617,25602,3,1
2,Payment,1766848880.664060,7090,0,1
1,NewOrder,1766848880.671175,17980,0,1
2,Payment,1766848880.676199,8481,2,1
2,Payment,1766848880.678541,6447,1,1
1,NewOrder,1766848880.684702,19044,2,1
2,Payment,1766848880.685008,8268,1,1
1,NewOrder,1766848880.689196,17435,0,1
2,Payment,1766848880.689276,6703,3,1
1,NewOrder,1766848880.693354,17988,1,1
1,NewOrder,1766848880.695998,19767,3,1
1,NewOrder,1766848880.703785,13753,2,1
1,NewOrder,1766848880.706769,14871,0,1
2,Payment,1766848880.711366,8500,1,1
2,Payment,1766848880.715781,7624,3,1
1,NewOrder,1766848880.717559,21167,2,1
1,NewOrder,1766848880.719890,24265,1,1
2,Payment,1766848880.721689,6903,0,1
2,Payment,1766848880.723421,7148,3,1
1,NewOrder,1766848880.728615,15512,0,1
2,Payment,1766848880.730594,6301,3,1
1,NewOrder,1766848880.736928,24259,3,1
1,NewOrder,1766848880.738788,17364,2,1
1,NewOrder,1766848880.744151,22201,0,1
2,Payment,1766848880.744174,10137,1,1
2,Payment,1766848880.754339,8839,1,1
1,NewOrder,1766848880.756179,14437,2,1
3,OrderStatus,1766848880.761210,1840,3,1
2,Payment,1766848880.763072,11087,3,1
2,Payment,1766848880.763200,14238,1,1
1,NewOrder,1766848880.766394,28171,0,1
2,Payment,1766848880.770648,18212,2,1
4,Delivery,1766848880.774187,73841,3,1
1,NewOrder,1766848880.777470,29362,1,1
2,Payment,1766848880.788902,10143,2,1
2,Payment,1766848880.794591,10157,0,1
5,StockLevel,1766848880.799077,3610,2,1
2,Payment,1766848880.802714,9235,2,1
1,NewOrder,1766848880.804767,23702,0,1
4,Delivery,1766848880.806842,66403,1,1
2,Payment,1766848880.811972,10015,2,1
3,OrderStatus,1766848880.822021,2829,2,1
5,StockLevel,1766848880.824871,2918,2,1
2,Payment,1766848880.827818,11122,2,1
1,NewOrder,1766848880.828499,33365,0,1
2,Payment,1766848880.838968,16109,2,1
3,OrderStatus,1766848880.848066,11447,3,1
2,Payment,1766848880.855104,11467,2,1
1,NewOrder,1766848880.859533,17977,3,1
4,Delivery,1766848880.861877,47158,0,1
2,Payment,1766848880.866592,10685,2,1
5,StockLevel,1766848880.873268,2338,1,1
1,NewOrder,1766848880.875612,29697,1,1
2,Payment,1766848880.877311,11227,2,1
5,StockLevel,1766848880.877519,2868,3,1
1,NewOrder,1766848880.880403,30428,3,1
2,Payment,1766848880.888563,12745,2,1
1,NewOrder,1766848880.901334,21966,2,1
1,NewOrder,1766848880.905328,22349,1,1
2,Payment,1766848880.909075,11881,0,1
1,NewOrder,1766848880.910843,20433,3,1
1,NewOrder,1766848880.920982,18990,0,1
1,NewOrder,1766848880.923315,28683,2,1
1,NewOrder,1766848880.927713,20895,1,1
1,NewOrder,1766848880.931299,20686,3,1
1,NewOrder,1766848880.939998,21001,0,1
2,Payment,1766848880.948631,9311,1,1
1,NewOrder,1766848880.952016,21830,3,1
1,NewOrder,1766848880.952034,24335,2,1
1,NewOrder,1766848880.957965,31745,1,1
1,NewOrder,1766848880.961021,30995,0,1
2,Payment,1766848880.973889,12094,3,1
1,NewOrder,1766848880.976401,19745,2,1
3,OrderStatus,1766848880.986010,2280,3,1
1,NewOrder,1766848880.988309,20358,3,1
1,NewOrder,1766848880.989724,21643,1,1
2,Payment,1766848880.992026,11401,0,1
1,NewOrder,1766848880.996177,39050,2,1
1,NewOrder,1766848881.003446,34488,0,1
1,NewOrder,1766848881.008687,29248,3,1
3,OrderStatus,1766848881.011378,4434,1,1
2,Payment,1766848881.015832,16432,1,1
2,Payment,1766848881.032294,10640,1,1
4,Delivery,1766848881.035264,56843,2,1
1,NewOrder,1766848881.037958,17130,0,1
1,NewOrder,1766848881.037958,28323,3,1
4,Delivery,1766848881.042958,58439,1,1
1,NewOrder,1766848881.055117,28928,0,1
2,Payment,1766848881.066319,11475,3,1
2,Payment,1766848881.077821,11349,3,1
1,NewOrder,1766848881.084072,27845,0,1
2,Payment,1766848881.089195,12209,3,1
2,Payment,1766848881.092135,12265,2,1
1,NewOrder,1766848881.101433,31508,1,1
1,NewOrder,1766848881.101433,23680,3,1
2,Payment,1766848881.104416,13825,2,1
2,Payment,1766848881.111949,13179,0,1
2,Payment,1766848881.118262,14564,2,1
1,NewOrder,1766848881.125143,23345,3,1
1,NewOrder,1766848881.125150,27364,0,1
2,Payment,1766848881.132854,8916,2,1
2,Payment,1766848881.132962,12198,1,1
1,NewOrder,1766848881.141808,18410,2,1
2,Payment,1766848881.145179,11234,1,1
2,Payment,1766848881.148507,15087,3,1
2,Payment,1766848881.152527,10911,0,1
5,StockLevel,1766848881.156423,3063,1,1
1,NewOrder,1766848881.159524,24418,1,1
1,NewOrder,1766848881.160232,19793,2,1
2,Payment,1766848881.163450,9171,0,1
2,Payment,1766848881.163624,8987,3,1
2,Payment,1766848881.172646,11283,0,1
4,Delivery,1766848881.172646,53109,3,1
1,NewOrder,1766848881.180045,26962,2,1
2,Payment,1766848881.183952,9460,0,1
1,NewOrder,1766848881.183967,17230,1,1
4,Delivery,1766848881.193443,60968,0,1
1,NewOrder,1766848881.201222,19843,1,1
2,Payment,1766848881.207028,10373,2,1
2,Payment,1766848881.217431,12173,2,1
4,Delivery,1766848881.221089,72448,1,1
1,NewOrder,1766848881.225784,41825,3,1
2,Payment,1766848881.229629,11412,2,1
2,Payment,1766848881.241066,18255,2,1
1,NewOrder,1766848881.254442,20506,0,1
2,Payment,1766848881.259346,15606,2,1
2,Payment,1766848881.267635,17335,3,1
2,Payment,1766848881.274971,14348,0,1
2,Payment,1766848881.274989,14097,2,1
2,Payment,1766848881.285023,12952,3,1
2,Payment,1766848881.289118,17853,2,1
2,Payment,1766848881.289327,16782,0,1
1,NewOrder,1766848881.293560,29491,1,1
2,Payment,1766848881.298059,16926,3,1
2,Payment,1766848881.306132,16963,0,1
2,Payment,1766848881.306979,16107,2,1
2,Payment,1766848881.315025,15235,3,1
2,Payment,1766848881.323088,14668,1,1
1,NewOrder,1766848881.323115,21347,2,1
2,Payment,1766848881.323129,14715,0,1
1,NewOrder,1766848881.330303,35142,3,1
1,NewOrder,1766848881.337793,34786,1,1
1,NewOrder,1766848881.337868,34394,0,1
1,NewOrder,1766848881.344488,26586,2,1
2,Payment,1766848881.365481,7119,3,1
2,Payment,1766848881.371097,6474,2,1
1,NewOrder,1766848881.372272,31477,0,1
2,Payment,1766848881.372621,7860,1,1
2,Payment,1766848881.372629,7847,3,1
2,Payment,1766848881.377608,8872,2,1
1,NewOrder,1766848881.380517,31185,3,1
2,Payment,1766848881.380518,9500,1,1
2,Payment,1766848881.386688,10605,2,1
2,Payment,1766848881.390041,11853,1,1
2,Payment,1766848881.397326,8372,2,1
3,OrderStatus,1766848881.402108,5822,1,1
1,NewOrder,1766848881.403781,22944,0,1
1,NewOrder,1766848881.405712,22927,2,1
2,Payment,1766848881.407943,7160,1,1
1,NewOrder,1766848881.411722,38632,3,1
4,Delivery,1766848881.415129,64212,1,1
1,NewOrder,1766848881.426762,21053,0,1
1,NewOrder,1766848881.428677,26811,2,1
2,Payment,1766848881.447844,7676,0,1
1,NewOrder,1766848881.450379,24227,3,1
2,Payment,1766848881.455511,10116,2,1
2,Payment,1766848881.455529,13267,0,1
1,NewOrder,1766848881.465662,36942,2,1
2,Payment,1766848881.468837,7713,0,1
5,StockLevel,1766848881.474628,2883,3,1
2,Payment,1766848881.476575,7976,0,1
2,Payment,1766848881.477523,8648,3,1
1,NewOrder,1766848881.479382,18679,1,1
2,Payment,1766848881.484576,8106,0,1
3,OrderStatus,1766848881.486195,2696,3,1
1,NewOrder,1766848881.488919,22884,3,1
2,Payment,1766848881.492722,8692,0,1
4,Delivery,1766848881.498094,61185,1,1
1,NewOrder,1766848881.501442,27208,0,1
2,Payment,1766848881.502621,7237,2,1
2,Payment,1766848881.509885,7717,2,1
2,Payment,1766848881.511833,10935,3,1
1,NewOrder,1766848881.517624,20770,2,1
1,NewOrder,1766848881.522802,19180,3,1
2,Payment,1766848881.528686,9730,0,1
1,NewOrder,1766848881.538425,38644,2,1
1,NewOrder,1766848881.538437,33054,0,1
2,Payment,1766848881.542014,14016,3,1
2,Payment,1766848881.556062,15230,3,1
2,Payment,1766848881.559319,10275,1,1
3,OrderStatus,1766848881.569639,4541,1,1
2,Payment,1766848881.571327,10663,3,1
2,Payment,1766848881.571499,9552,0,1
2,Payment,1766848881.574205,9211,1,1
1,NewOrder,1766848881.577102,34051,2,1
1,NewOrder,1766848881.581080,22932,0,1
2,Payment,1766848881.582005,8412,3,1
2,Payment,1766848881.583432,8948,1,1
2,Payment,1766848881.590441,15895,3,1
2,Payment,1766848881.592398,13928,1,1
1,NewOrder,1766848881.604039,35214,0,1
1,NewOrder,1766848881.606352,41158,1,1
1,NewOrder,1766848881.606363,44173,3,1
2,Payment,1766848881.611184,15474,2,1
3,OrderStatus,1766848881.626716,3017,2,1
1,NewOrder,1766848881.629794,25499,2,1
3,OrderStatus,1766848881.639278,3701,0,1
2,Payment,1766848881.643002,9538,0,1
2,Payment,1766848881.647532,10435,1,1
2,Payment,1766848881.650558,9551,3,1
1,NewOrder,1766848881.652613,24521,0,1
2,Payment,1766848881.655346,9683,2,1
1,NewOrder,1766848881.657996,36525,1,1
5,StockLevel,1766848881.660130,2826,3,1
4,Delivery,1766848881.662982,70988,3,1
2,Payment,1766848881.665063,10145,2,1
2,Payment,1766848881.675240,9021,2,1
1,NewOrder,1766848881.677161,26331,0,1
1,NewOrder,1766848881.684300,26365,2,1
2,Payment,1766848881.694546,11527,1,1
1,NewOrder,1766848881.703538,43630,0,1
1,NewOrder,1766848881.706100,32593,1,1
1,NewOrder,1766848881.710690,25304,2,1
2,Payment,1766848881.734008,14551,3,1
2,Payment,1766848881.736024,8751,2,1
4,Delivery,1766848881.738748,67888,1,1
2,Payment,1766848881.744809,8337,2,1
2,Payment,1766848881.747188,8731,0,1
2,Payment,1766848881.748570,11466,3,1
2,Payment,1766848881.753172,9945,2,1
3,OrderStatus,1766848881.755955,3578,0,1
1,NewOrder,1766848881.759558,32882,0,1
2,Payment,1766848881.760060,7432,3,1
2,Payment,1766848881.763137,8340,2,1
2,Payment,1766848881.767513,9615,3,1
1,NewOrder,1766848881.771499,16266,2,1
1,NewOrder,1766848881.777156,21878,3,1
2,Payment,1766848881.787800,14085,2,1
2,Payment,1766848881.792466,12112,0,1
1,NewOrder,1766848881.799066,18814,3,1
1,NewOrder,1766848881.801927,22282,2,1
2,Payment,1766848881.804606,8935,0,1
4,Delivery,1766848881.806671,207629,1,1
1,NewOrder,1766848881.813572,26824,0,1
1,NewOrder,1766848881.817921,41834,3,1
1,NewOrder,1766848881.824234,28138,2,1
1,NewOrder,1766848881.840439,170067,0,1
2,Payment,1766848881.852401,151068,2,1
1,NewOrder,1766848881.859780,154311,3,1
2,Payment,1766848882.003510,14442,2,1
1,NewOrder,1766848882.010532,24130,0,1
5,StockLevel,1766848882.014112,3765,3,1
2,Payment,1766848882.014309,10928,1,1
1,NewOrder,1766848882.017893,21419,3,1
1,NewOrder,1766848882.018025,24297,2,1
1,NewOrder,1766848882.025274,20904,1,1
1,NewOrder,1766848882.034699,27561,0,1
1,NewOrder,1766848882.039350,33679,3,1
2,Payment,1766848882.042347,8546,2,1
2,Payment,1766848882.046198,8898,1,1
2,Payment,1766848882.050925,8648,2,1
4,Delivery,1766848882.055120,59231,1,1
1,NewOrder,1766848882.059604,22589,2,1
2,Payment,1766848882.062278,16875,0,1
2,Payment,1766848882.073059,16435,3,1
1,NewOrder,1766848882.079179,25757,0,1
1,NewOrder,1766848882.082296,26833,2,1
2,Payment,1766848882.089521,15361,3,1
1,NewOrder,1766848882.104940,34312,3,1
1,NewOrder,1766848882.105066,34089,0,1
1,NewOrder,1766848882.109158,34837,2,1
1,NewOrder,1766848882.114397,29479,1,1
5,StockLevel,1766848882.139190,2817,0,1
1,NewOrder,1766848882.139278,21148,3,1
1,NewOrder,1766848882.142031,21282,0,1
1,NewOrder,1766848882.143927,23321,1,1
5,StockLevel,1766848882.144019,3039,2,1
1,NewOrder,1766848882.147103,40275,2,1
4,Delivery,1766848882.160502,65934,3,1
5,StockLevel,1766848882.163338,3987,0,1
1,NewOrder,1766848882.167274,38666,1,1
2,Payment,1766848882.167389,13184,0,1
1,NewOrder,1766848882.180601,42218,0,1
4,Delivery,1766848882.187416,54930,2,1
2,Payment,1766848882.205970,16773,1,1
2,Payment,1766848882.222786,10035,1,1
2,Payment,1766848882.222860,9832,0,1
1,NewOrder,1766848882.226461,24057,3,1
2,Payment,1766848882.232722,13583,0,1
1,NewOrder,1766848882.232832,25689,1,1
2,Payment,1766848882.242388,12097,2,1
1,NewOrder,1766848882.246323,19382,0,1
1,NewOrder,1766848882.250559,26595,3,1
2,Payment,1766848882.254515,14813,2,1
2,Payment,1766848882.258556,15258,1,1
1,NewOrder,1766848882.265744,28820,0,1
1,NewOrder,1766848882.269359,30075,2,1
1,NewOrder,1766848882.273858,25203,1,1
2,Payment,1766848882.277178,13215,3,1
2,Payment,1766848882.290430,8687,3,1
2,Payment,1766848882.294591,8558,0,1
1,NewOrder,1766848882.299082,21450,1,1
1,NewOrder,1766848882.299150,30830,3,1
4,Delivery,1766848882.299458,48604,2,1
2,Payment,1766848882.303168,11884,0,1
2,Payment,1766848882.315090,9180,0,1
2,Payment,1766848882.320559,9478,1,1
2,Payment,1766848882.324299,9764,0,1
1,NewOrder,1766848882.330011,33127,3,1
2,Payment,1766848882.330068,13972,1,1
1,NewOrder,1766848882.334092,34171,0,1
1,NewOrder,1766848882.344070,34311,1,1
2,Payment,1766848882.348087,15859,2,1
2,Payment,1766848882.363166,10912,3,1
2,Payment,1766848882.363962,10121,2,1
2,Payment,1766848882.368298,13892,0,1
4,Delivery,1766848882.374116,128748,2,1
2,Payment,1766848882.374127,12032,3,1
2,Payment,1766848882.378414,11705,1,1
1,NewOrder,1766848882.382210,16616,0,1
2,Payment,1766848882.386188,8360,3,1
1,NewOrder,1766848882.390163,28417,1,1
1,NewOrder,1766848882.394576,67856,3,1
2,Payment,1766848882.398855,11085,0,1
1,NewOrder,1766848882.409967,134297,0,1
1,NewOrder,1766848882.418601,125663,1,1
2,Payment,1766848882.462461,120630,3,1
4,Delivery,1766848882.502911,139166,2,1
2,Payment,1766848882.544292,97628,1,1
2,Payment,1766848882.544292,97816,0,1
2,Payment,1766848882.583175,59976,3,1
1,NewOrder,1766848882.641954,22585,1,1
1,NewOrder,1766848882.642098,20469,2,1
2,Payment,1766848882.642134,8839,0,1
1,NewOrder,1766848882.643163,17899,3,1
5,StockLevel,1766848882.651012,2936,0,1
1,NewOrder,1766848882.653976,20888,0,1
1,NewOrder,1766848882.661091,19528,3,1
2,Payment,1766848882.662576,8740,2,1
1,NewOrder,1766848882.664574,24150,1,1
1,NewOrder,1766848882.671367,17253,2,1
2,Payment,1766848882.674888,7657,0,1
1,NewOrder,1766848882.680642,29407,3,1
1,NewOrder,1766848882.682577,24891,0,1
2,Payment,1766848882.688642,8835,2,1
3,OrderStatus,1766848882.688763,5119,1,1
2,Payment,1766848882.693915,8234,1,1
2,Payment,1766848882.697508,7281,2,1
2,Payment,1766848882.702180,6909,1,1
2,Payment,1766848882.704801,6787,2,1
1,NewOrder,1766848882.707494,21526,0,1
2,Payment,1766848882.709105,6211,1,1
1,NewOrder,1766848882.710069,28284,3,1
1,NewOrder,1766848882.711603,30210,2,1
1,NewOrder,1766848882.715342,28709,1,1
2,Payment,1766848882.729047,9381,0,1
1,NewOrder,1766848882.738393,29984,3,1
1,NewOrder,1766848882.738456,24156,0,1
2,Payment,1766848882.741828,7840,2,1
2,Payment,1766848882.744074,8466,1,1
2,Payment,1766848882.749748,7617,2,1
1,NewOrder,1766848882.752581,15987,1,1
1,NewOrder,1766848882.757400,20888,2,1
1,NewOrder,1766848882.762644,27107,0,1
1,NewOrder,1766848882.768407,25093,3,1
2,Payment,1766848882.768579,8005,1,1
2,Payment,1766848882.776610,10037,1,1
1,NewOrder,1766848882.778314,28658,2,1
1,NewOrder,1766848882.786678,20893,1,1
3,OrderStatus,1766848882.789785,4093,0,1
1,NewOrder,1766848882.793531,15561,3,1
1,NewOrder,1766848882.793895,30512,0,1
1,NewOrder,1766848882.806995,27404,2,1
2,Payment,1766848882.807594,10579,1,1
5,StockLevel,1766848882.809109,3249,3,1
2,Payment,1766848882.812389,10016,3,1
1,NewOrder,1766848882.818198,32805,1,1
1,NewOrder,1766848882.822438,37062,3,1
2,Payment,1766848882.824508,8474,0,1
2,Payment,1766848882.833010,12148,0,1
1,NewOrder,1766848882.834475,34479,2,1
2,Payment,1766848882.845194,14223,0,1
4,Delivery,1766848882.851031,59960,1,1
2,Payment,1766848882.859448,14184,0,1
1,NewOrder,1766848882.859528,23143,3,1
1,NewOrder,1766848882.868991,15504,2,1
3,OrderStatus,1766848882.873658,3054,0,1
2,Payment,1766848882.876741,9756,0,1
1,NewOrder,1766848882.882707,18918,3,1
1,NewOrder,1766848882.884509,26345,2,1
2,Payment,1766848882.886524,8833,0,1
2,Payment,1766848882.895379,8311,0,1
1,NewOrder,1766848882.901654,31573,3,1
2,Payment,1766848882.903719,10607,0,1
2,Payment,1766848882.910893,6906,2,1
2,Payment,1766848882.911014,9456,1,1
1,NewOrder,1766848882.914345,26155,0,1
1,NewOrder,1766848882.917817,19699,2,1
1,NewOrder,1766848882.920483,30551,1,1
2,Payment,1766848882.933251,13735,3,1
2,Payment,1766848882.937551,11518,2,1
1,NewOrder,1766848882.940522,22898,0,1
2,Payment,1766848882.947016,7303,3,1
2,Payment,1766848882.949092,7429,2,1
1,NewOrder,1766848882.951057,17272,1,1
1,NewOrder,1766848882.954343,19986,3,1
2,Payment,1766848882.956544,9735,2,1
2,Payment,1766848882.963460,8705,0,1
1,NewOrder,1766848882.966307,16343,2,1
1,NewOrder,1766848882.968350,25043,1,1
1,NewOrder,1766848882.972219,23669,0,1
2,Payment,1766848882.974356,10356,3,1
2,Payment,1766848882.982678,7854,2,1
